time	V(a0)	V(a1)	V(a2)	V(a3)	V(b0)	V(b1)	V(b2)	V(b3)	V(cin)	V(cout)	V(s0)	V(s1)	V(s2)	V(s3)
2.805859375000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.853516e+000	0.000000e+000	0.000000e+000	2.353516e+000	5.000000e+000	5.000000e+000	4.992618e+000	4.972653e+000	-2.674154e-002	-6.089041e-003	4.970680e+000
2.809765625000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.755859e+000	0.000000e+000	0.000000e+000	2.255859e+000	5.000000e+000	5.000000e+000	4.992489e+000	4.971364e+000	-2.809654e-002	-3.901844e-003	4.968347e+000
2.813671875000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.658203e+000	0.000000e+000	0.000000e+000	2.158203e+000	5.000000e+000	5.000000e+000	4.992421e+000	4.970336e+000	-2.919331e-002	-6.756252e-004	4.965880e+000
2.817578125000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.560547e+000	0.000000e+000	0.000000e+000	2.060547e+000	5.000000e+000	5.000000e+000	4.992406e+000	4.969571e+000	-3.002796e-002	3.612864e-003	4.963146e+000
2.821484375000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.462891e+000	0.000000e+000	0.000000e+000	1.962891e+000	5.000000e+000	5.000000e+000	4.992433e+000	4.969046e+000	-3.061840e-002	8.895740e-003	4.959978e+000
2.825390625000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.365234e+000	0.000000e+000	0.000000e+000	1.865234e+000	5.000000e+000	5.000000e+000	4.992445e+000	4.968670e+000	-3.105453e-002	1.498983e-002	4.956105e+000
2.829296875000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.267578e+000	0.000000e+000	0.000000e+000	1.767578e+000	5.000000e+000	5.000000e+000	4.992328e+000	4.968231e+000	-3.154562e-002	2.153883e-002	4.951104e+000
2.833203125000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.169922e+000	0.000000e+000	0.000000e+000	1.669922e+000	5.000000e+000	5.000000e+000	4.992012e+000	4.967512e+000	-3.231049e-002	2.811262e-002	4.944504e+000
2.837109375000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.072266e+000	0.000000e+000	0.000000e+000	1.572266e+000	5.000000e+000	5.000000e+000	4.991561e+000	4.966463e+000	-3.339885e-002	3.437227e-002	4.935944e+000
2.841015625000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.974609e+000	0.000000e+000	0.000000e+000	1.474609e+000	5.000000e+000	5.000000e+000	4.991120e+000	4.965235e+000	-3.466081e-002	4.010236e-002	4.925187e+000
2.844921875000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.876953e+000	0.000000e+000	0.000000e+000	1.376953e+000	5.000000e+000	5.000000e+000	4.990792e+000	4.964046e+000	-3.588010e-002	4.511533e-002	4.911953e+000
2.848828125000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.779297e+000	0.000000e+000	0.000000e+000	1.279297e+000	5.000000e+000	5.000000e+000	4.990582e+000	4.963064e+000	-3.688822e-002	4.919728e-002	4.895778e+000
2.852734374999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.681641e+000	0.000000e+000	0.000000e+000	1.181641e+000	5.000000e+000	5.000000e+000	4.990440e+000	4.962393e+000	-3.758433e-002	5.214315e-002	4.875962e+000
2.856640624999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.583984e+000	0.000000e+000	0.000000e+000	1.083984e+000	5.000000e+000	5.000000e+000	4.990293e+000	4.962079e+000	-3.792200e-002	5.380805e-002	4.851525e+000
2.860546874999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.486328e+000	0.000000e+000	0.000000e+000	9.863281e-001	5.000000e+000	5.000000e+000	4.990057e+000	4.962127e+000	-3.789606e-002	5.413408e-002	4.821152e+000
2.864453124999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.388672e+000	0.000000e+000	0.000000e+000	8.886719e-001	5.000000e+000	5.000000e+000	4.989633e+000	4.962515e+000	-3.752965e-002	5.315623e-002	4.783085e+000
2.868359374999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.291016e+000	0.000000e+000	0.000000e+000	7.910156e-001	5.000000e+000	5.000000e+000	4.988913e+000	4.963203e+000	-3.686253e-002	5.099372e-002	4.734964e+000
2.872265624999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.193359e+000	0.000000e+000	0.000000e+000	6.933594e-001	5.000000e+000	5.000000e+000	4.987773e+000	4.964144e+000	-3.594213e-002	4.782907e-002	4.673576e+000
2.876171874999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.095703e+000	0.000000e+000	0.000000e+000	5.957031e-001	5.000000e+000	5.000000e+000	4.986073e+000	4.965287e+000	-3.481790e-002	4.388323e-002	4.594431e+000
2.880078124999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.998047e+000	0.000000e+000	0.000000e+000	4.980469e-001	5.000000e+000	5.000000e+000	4.983647e+000	4.966578e+000	-3.354304e-002	3.938720e-002	4.491063e+000
2.883984374999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.900391e+000	0.000000e+000	0.000000e+000	4.003906e-001	5.000000e+000	5.000000e+000	4.980277e+000	4.967929e+000	-3.220781e-002	3.452653e-002	4.354251e+000
2.887890624999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.802734e+000	0.000000e+000	0.000000e+000	3.027344e-001	5.000000e+000	5.000000e+000	4.975687e+000	4.969192e+000	-3.095747e-002	2.940795e-002	4.174175e+000
2.891796874999999e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.705078e+000	0.000000e+000	0.000000e+000	2.050781e-001	5.000000e+000	5.000000e+000	4.969613e+000	4.970257e+000	-2.990391e-002	2.413645e-002	3.946943e+000
2.896875000000003e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.578125e+000	0.000000e+000	0.000000e+000	7.812500e-002	5.000000e+000	5.000000e+000	4.959585e+000	4.971373e+000	-2.879882e-002	1.727320e-002	3.596356e+000
2.900000000000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.500000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.000000e+000	5.000000e+000	4.951486e+000	4.971883e+000	-2.829402e-002	1.320223e-002	3.345529e+000
2.901249999999997e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.468750e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.968750e+000	5.000000e+000	4.947716e+000	4.972021e+000	-2.815788e-002	1.160553e-002	3.235954e+000
2.902499999999994e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.437500e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.937500e+000	5.000000e+000	4.943619e+000	4.972164e+000	-2.801723e-002	1.006299e-002	3.123892e+000
2.903749999999991e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.406250e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.906250e+000	5.000000e+000	4.939192e+000	4.972310e+000	-2.787210e-002	8.574597e-003	3.009346e+000
2.904999999999988e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.375000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.875000e+000	5.000000e+000	4.934438e+000	4.972462e+000	-2.772248e-002	7.140362e-003	2.892314e+000
2.906249999999984e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.343750e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.843750e+000	5.000000e+000	4.929355e+000	4.972617e+000	-2.756836e-002	5.760282e-003	2.772797e+000
2.907499999999981e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.312500e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.812500e+000	5.000000e+000	4.923944e+000	4.972777e+000	-2.740975e-002	4.434356e-003	2.650795e+000
2.908749999999978e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.281250e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.781250e+000	5.000000e+000	4.918204e+000	4.972941e+000	-2.724664e-002	3.162585e-003	2.526307e+000
2.912656249999978e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.183594e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.683594e+000	5.000000e+000	4.897679e+000	4.973807e+000	-2.638410e-002	-1.955197e-004	2.149160e+000
2.916562499999978e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.085938e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.585938e+000	5.000000e+000	4.873460e+000	4.975067e+000	-2.512615e-002	-2.788555e-003	1.783277e+000
2.917050781249978e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.073730e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.573730e+000	5.000000e+000	4.870005e+000	4.975269e+000	-2.492404e-002	-3.033645e-003	1.739582e+000
2.918027343749978e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.049316e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.549316e+000	5.000000e+000	4.862328e+000	4.975746e+000	-2.444758e-002	-3.400961e-003	1.656161e+000
2.919980468749978e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.000488e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.500488e+000	5.000000e+000	4.846029e+000	4.976775e+000	-2.341780e-002	-4.007663e-003	1.494201e+000
2.920834960937478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.979126e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.479126e+000	5.000000e+000	4.838285e+000	4.977272e+000	-2.292081e-002	-4.195854e-003	1.426436e+000
2.922299804687478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.942505e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.442505e+000	5.000000e+000	4.823567e+000	4.978215e+000	-2.197609e-002	-4.364909e-003	1.316905e+000
2.924252929687478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.893677e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.393677e+000	5.000000e+000	4.800860e+000	4.979627e+000	-2.056255e-002	-4.335444e-003	1.182763e+000
2.928159179687478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.796021e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.296021e+000	5.000000e+000	4.746129e+000	4.982809e+000	-1.737271e-002	-3.674058e-003	9.438488e-001
2.932065429687478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.698364e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.198364e+000	5.000000e+000	4.676449e+000	4.986380e+000	-1.379128e-002	-2.337117e-003	7.404300e-001
2.935971679687478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.600708e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.100708e+000	5.000000e+000	4.584481e+000	4.990215e+000	-9.939904e-003	-4.319488e-004	5.740820e-001
2.939877929687478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.503052e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.003052e+000	5.000000e+000	4.470969e+000	4.994102e+000	-6.033958e-003	1.744952e-003	4.341543e-001
2.940366210937478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.490845e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.990845e+000	5.000000e+000	4.454234e+000	4.994574e+000	-5.558616e-003	2.023589e-003	4.189450e-001
2.941342773437478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.466431e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.966431e+000	5.000000e+000	4.416132e+000	4.995477e+000	-4.649791e-003	2.567342e-003	3.917726e-001
2.943295898437478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.417603e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.917603e+000	5.000000e+000	4.334096e+000	4.997214e+000	-2.900707e-003	3.614582e-003	3.405886e-001
2.943784179687478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.405396e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.905396e+000	5.000000e+000	4.311737e+000	4.997625e+000	-2.485974e-003	3.862055e-003	3.286932e-001
2.944760742187479e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.380981e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.880981e+000	5.000000e+000	4.262269e+000	4.998389e+000	-1.715652e-003	4.316298e-003	3.068746e-001
2.946713867187479e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.332153e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.832153e+000	5.000000e+000	4.155588e+000	4.999819e+000	-2.723393e-004	5.153450e-003	2.659247e-001
2.947202148437479e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.319946e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.819946e+000	5.000000e+000	4.126440e+000	5.000146e+000	5.785967e-005	5.339637e-003	2.564453e-001
2.948178710937479e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.295532e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.795532e+000	5.000000e+000	4.061688e+000	5.000723e+000	6.412977e-004	5.651970e-003	2.391267e-001
2.950131835937479e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.246704e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.746704e+000	5.000000e+000	3.908912e+000	5.001634e+000	1.564522e-003	6.076104e-003	2.083015e-001
2.954038085937479e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.149048e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.649048e+000	5.000000e+000	3.517120e+000	5.002663e+000	2.616176e-003	6.252461e-003	1.566978e-001
2.957944335937479e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.051392e+000	0.000000e+000	0.000000e+000	0.000000e+000	3.551392e+000	5.000000e+000	3.005354e+000	5.002715e+000	2.686366e-003	5.591765e-003	1.157458e-001
2.961850585937479e-008	0.000000e+000	0.000000e+000	0.000000e+000	9.537354e-001	0.000000e+000	0.000000e+000	0.000000e+000	3.453735e+000	5.000000e+000	2.394671e+000	5.001967e+000	1.951198e-003	4.273196e-003	8.476787e-002
2.965756835937479e-008	0.000000e+000	0.000000e+000	0.000000e+000	8.560791e-001	0.000000e+000	0.000000e+000	0.000000e+000	3.356079e+000	5.000000e+000	1.774692e+000	5.000913e+000	9.041431e-004	2.766628e-003	6.165514e-002
2.969663085937479e-008	0.000000e+000	0.000000e+000	0.000000e+000	7.584229e-001	0.000000e+000	0.000000e+000	0.000000e+000	3.258423e+000	5.000000e+000	1.232265e+000	4.999849e+000	-1.563219e-004	1.346495e-003	4.465114e-002
2.973569335937479e-008	0.000000e+000	0.000000e+000	0.000000e+000	6.607666e-001	0.000000e+000	0.000000e+000	0.000000e+000	3.160767e+000	5.000000e+000	8.104038e-001	4.998795e+000	-1.210819e-003	1.107920e-005	3.220575e-002
2.977475585937479e-008	0.000000e+000	0.000000e+000	0.000000e+000	5.631104e-001	0.000000e+000	0.000000e+000	0.000000e+000	3.063110e+000	5.000000e+000	5.104573e-001	4.997663e+000	-2.343043e-003	-1.339971e-003	2.307191e-002
2.981381835937478e-008	0.000000e+000	0.000000e+000	0.000000e+000	4.654541e-001	0.000000e+000	0.000000e+000	0.000000e+000	2.965454e+000	5.000000e+000	3.108079e-001	4.996402e+000	-3.607380e-003	-2.773866e-003	1.635268e-002
2.985288085937478e-008	0.000000e+000	0.000000e+000	0.000000e+000	3.677979e-001	0.000000e+000	0.000000e+000	0.000000e+000	2.867798e+000	5.000000e+000	1.839906e-001	4.995010e+000	-5.003361e-003	-4.300318e-003	1.145008e-002
2.989194335937478e-008	0.000000e+000	0.000000e+000	0.000000e+000	2.701416e-001	0.000000e+000	0.000000e+000	0.000000e+000	2.770142e+000	5.000000e+000	1.059885e-001	4.993527e+000	-6.490628e-003	-5.887400e-003	7.988536e-003
2.993100585937478e-008	0.000000e+000	0.000000e+000	0.000000e+000	1.724854e-001	0.000000e+000	0.000000e+000	0.000000e+000	2.672485e+000	5.000000e+000	5.815221e-002	4.992008e+000	-8.014411e-003	-7.488380e-003	5.683561e-003
2.996093750000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	9.765625e-002	0.000000e+000	0.000000e+000	0.000000e+000	2.597656e+000	5.000000e+000	3.571011e-002	4.990853e+000	-9.173026e-003	-8.693234e-003	4.707342e-003
3.000000000000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.500000e+000	5.000000e+000	1.612604e-002	4.989372e+000	-1.065880e-002	-1.022928e-002	4.151986e-003
3.000798971925090e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.480026e+000	4.980026e+000	1.366638e-002	4.989049e+000	-1.098338e-002	-1.056223e-002	4.181148e-003
3.001864267825209e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.453393e+000	4.953393e+000	1.080785e-002	4.988624e+000	-1.141193e-002	-1.100131e-002	4.295481e-003
3.003994859625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.400129e+000	4.900128e+000	6.248994e-003	4.987798e+000	-1.224336e-002	-1.185207e-002	4.793639e-003
3.007901109625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.302472e+000	4.802472e+000	2.604936e-004	4.986373e+000	-1.368023e-002	-1.332100e-002	6.437682e-003
3.011807359625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.204816e+000	4.704816e+000	-3.631450e-003	4.985069e+000	-1.499467e-002	-1.466480e-002	9.013269e-003
3.015713609625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.107160e+000	4.607160e+000	-5.980397e-003	4.983902e+000	-1.616996e-002	-1.586812e-002	1.263663e-002
3.019619859625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.009504e+000	4.509503e+000	-7.430538e-003	4.982873e+000	-1.720603e-002	-1.693231e-002	1.728468e-002
3.023526109625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.911847e+000	4.411847e+000	-8.378530e-003	4.981941e+000	-1.813859e-002	-1.789381e-002	2.285969e-002
3.027432359625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.814191e+000	4.314191e+000	-9.151320e-003	4.980955e+000	-1.911376e-002	-1.889835e-002	2.909924e-002
3.031338609625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.716535e+000	4.216535e+000	-1.002430e-002	4.979683e+000	-2.035134e-002	-2.016445e-002	3.560157e-002
3.035244859625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.618878e+000	4.118878e+000	-1.111042e-002	4.977988e+000	-2.197514e-002	-2.181437e-002	4.198075e-002
3.039151109625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.521222e+000	4.021222e+000	-1.231671e-002	4.975934e+000	-2.390075e-002	-2.376259e-002	4.796976e-002
3.043057359625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.423566e+000	3.923566e+000	-1.346246e-002	4.973705e+000	-2.591276e-002	-2.579326e-002	5.336435e-002
3.046963609625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.325910e+000	3.825910e+000	-1.442030e-002	4.971460e+000	-2.781238e-002	-2.770799e-002	5.792959e-002
3.050869859625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.228253e+000	3.728254e+000	-1.514185e-002	4.969273e+000	-2.947184e-002	-2.937980e-002	6.140848e-002
3.054776109625449e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.130597e+000	3.630597e+000	-1.562621e-002	4.967138e+000	-3.082343e-002	-3.074174e-002	6.358531e-002
3.058682359625448e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.032941e+000	3.532941e+000	-1.589862e-002	4.964987e+000	-3.184589e-002	-3.177307e-002	6.432801e-002
3.062588609625448e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	9.352847e-001	3.435285e+000	-1.599663e-002	4.962690e+000	-3.255106e-002	-3.248601e-002	6.360377e-002
3.066494859625448e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	8.376285e-001	3.337629e+000	-1.596068e-002	4.960067e+000	-3.297148e-002	-3.291336e-002	6.147731e-002
3.070401109625448e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	7.399722e-001	3.239972e+000	-1.582816e-002	4.956891e+000	-3.314994e-002	-3.309806e-002	5.809695e-002
3.074307359625448e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	6.423160e-001	3.142316e+000	-1.563030e-002	4.952880e+000	-3.313162e-002	-3.308539e-002	5.367197e-002
3.078213609625448e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	5.446597e-001	3.044660e+000	-1.539114e-002	4.947694e+000	-3.295902e-002	-3.291792e-002	4.844720e-002
3.082119859625448e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	4.470035e-001	2.947004e+000	-1.512791e-002	4.940917e+000	-3.266906e-002	-3.263258e-002	4.267871e-002
3.093838609625448e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.540348e-001	2.654035e+000	-1.428618e-002	4.905617e+000	-3.136730e-002	-3.134204e-002	2.441592e-002
3.096093750000001e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	9.765625e-002	2.597656e+000	-1.412153e-002	4.894767e+000	-3.106960e-002	-3.104607e-002	2.104653e-002
3.100000000000000e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.500000e+000	-1.383562e-002	4.872622e+000	-3.053466e-002	-3.051387e-002	1.541785e-002
3.100401319302584e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.489967e+000	-1.304806e-002	4.870658e+000	-2.970024e-002	-2.967971e-002	1.564403e-002
3.100936411706030e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.476590e+000	-1.211970e-002	4.867798e+000	-2.866975e-002	-2.864957e-002	1.586646e-002
3.102006596512921e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.449835e+000	-1.061735e-002	4.861215e+000	-2.685914e-002	-2.683970e-002	1.607734e-002
3.104146966126704e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.396326e+000	-8.275487e-003	4.846189e+000	-2.372259e-002	-2.370464e-002	1.605682e-002
3.104635247376703e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.384119e+000	-7.875079e-003	4.842281e+000	-2.311105e-002	-2.309344e-002	1.596142e-002
3.105611809876703e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.359705e+000	-7.306662e-003	4.833348e+000	-2.208219e-002	-2.206526e-002	1.561150e-002
3.107564934876704e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.310877e+000	-6.507706e-003	4.812166e+000	-2.036450e-002	-2.034888e-002	1.468319e-002
3.111471184876704e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.213220e+000	-5.584236e-003	4.758443e+000	-1.770979e-002	-1.769662e-002	1.240199e-002
3.115377434876704e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.115564e+000	-5.123780e-003	4.686749e+000	-1.574081e-002	-1.572984e-002	9.906152e-003
3.119283684876704e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	2.017908e+000	-4.906213e-003	4.587742e+000	-1.429612e-002	-1.428703e-002	7.423880e-003
3.123189934876704e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.920252e+000	-4.818536e-003	4.449566e+000	-1.324524e-002	-1.323775e-002	5.064128e-003
3.127096184876704e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.822595e+000	-4.940210e-003	4.259126e+000	-1.264981e-002	-1.264364e-002	2.729233e-003
3.131002434876704e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.724939e+000	-5.345283e-003	4.011086e+000	-1.259243e-002	-1.258734e-002	2.945581e-004
3.134908684876704e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.627283e+000	-6.005568e-003	3.710187e+000	-1.305795e-002	-1.305371e-002	-2.269973e-003
3.138814934876703e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.529627e+000	-6.879362e-003	3.362144e+000	-1.400451e-002	-1.400094e-002	-4.969351e-003
3.142721184876703e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.431970e+000	-7.895398e-003	2.972852e+000	-1.534468e-002	-1.534162e-002	-7.762674e-003
3.146627434876703e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.334314e+000	-8.848550e-003	2.559162e+000	-1.682175e-002	-1.681906e-002	-1.043904e-002
3.150533684876703e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.236658e+000	-9.504390e-003	2.147882e+000	-1.809985e-002	-1.809742e-002	-1.270719e-002
3.154439934876703e-008	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	1.139002e+000	-9.770851e-003	1.763074e+000	-1.896417e-002	-1.896193e-002	-1.439324e-002
